date,close,high,low,open,volume
2008-09-04,218.2027130126953,307.0,295.1000061035156,300.0,201898.0
2008-09-05,217.75396728515625,306.5,298.20001220703125,303.0,108648.0
2008-09-08,213.60748291015625,307.5,297.5,305.0,20336.0
2008-09-09,213.194580078125,302.5,282.5,296.5,22204.0
2008-09-10,222.56460571289062,311.5,293.54998779296875,295.0,232252.0
2008-09-11,221.61328125,311.0,305.0,307.54998779296875,23482.0
2008-09-12,227.51885986328125,320.5,304.125,304.125,29076.0
2008-09-15,219.7105407714844,309.95001220703125,302.5,305.54998779296875,14116.0
2008-09-16,223.2467041015625,312.0,290.04998779296875,290.04998779296875,39666.0
2008-09-17,216.9102783203125,312.5,292.5,307.5,15772.0
2008-09-18,222.22352600097656,312.5,279.0,291.5,163242.0
2008-09-19,218.2385711669922,318.0,301.5,318.0,304482.0
2008-09-22,217.35906982421875,315.0,291.5249938964844,291.5249938964844,10042.0
2008-09-23,217.08981323242188,310.0,295.0249938964844,300.6499938964844,8086.0
2008-09-24,210.1789703369141,305.4750061035156,280.0,300.0,16706.0
2008-09-25,213.3382110595703,301.5,281.125,289.20001220703125,21702.0
2008-09-26,211.77655029296875,300.0,293.04998779296875,300.0,6094.0
2008-09-29,204.0579376220703,293.95001220703125,280.5,290.7250061035156,7278.0
2008-09-30,214.9178466796875,305.0,265.07501220703125,276.54998779296875,460504.0
2008-10-01,215.36659240722656,307.5249938964844,286.5,294.25,22762.0
2008-10-03,205.70936584472656,299.0,286.5,298.0,6218.0
2008-10-06,206.4991607666016,307.5,281.0,287.5,34954.0
2008-10-07,208.49166870117188,294.70001220703125,280.125,290.5,11090.0
2008-10-08,194.81362915039062,282.5,246.5,282.5,99796.0
2008-10-10,165.10601806640625,262.45001220703125,217.5,245.0,901950.0
2008-10-13,183.82809448242188,261.5,226.0249938964844,229.0,73928.0
2008-10-14,194.25714111328125,294.0,259.35000610351557,260.0,24970.0
2008-10-15,189.75164794921875,271.47500610351557,244.0,256.75,759448.0
2008-10-16,192.85704040527344,274.52499389648443,250.0,250.0,30410.0
2008-10-17,187.4540252685547,274.95001220703125,253.5,267.5,26888.0
2008-10-20,191.33126831054688,277.35000610351557,259.0,273.0,29630.0
2008-10-21,201.2038726806641,282.75,268.57501220703125,276.95001220703125,17740.0
2008-10-22,194.14942932128903,280.0,262.5,275.0,13634.0
2008-10-23,190.9901885986328,268.95001220703125,255.0,255.5,8112.0
2008-10-24,165.9496612548828,265.5,227.625,255.5500030517578,111006.0
2008-10-27,168.60629272460938,239.0,225.0,225.2749938964844,2040542.0
2008-10-29,191.0440673828125,280.0,250.0500030517578,269.20001220703125,14408.0
2008-10-31,195.63931274414062,280.0,271.0,272.5,891254.0
2008-11-03,178.89175415039062,275.0,247.5,267.20001220703125,83216.0
2008-11-04,167.0446014404297,253.4499969482422,227.5,249.0,275514.0
2008-11-05,159.6311798095703,242.5,220.5,238.0500030517578,119392.0
2008-11-06,149.0585479736328,220.0,205.0,220.0,35460.0
2008-11-07,147.65838623046875,209.6999969482422,203.5,205.0,20278.0
2008-11-10,153.06143188476562,217.5,208.25,212.0,41470.0
2008-11-11,144.85816955566406,212.5,198.0500030517578,212.5,191648.0
2008-11-12,136.34979248046878,201.4499969482422,184.0249938964844,197.0500030517578,27910.0
2008-11-14,132.88539123535156,199.5,184.0,190.0,166364.0
2008-11-17,129.74409484863278,185.0749969482422,178.1999969482422,185.0749969482422,17946.0
2008-11-18,128.88246154785156,182.5,173.0,180.0,27390.0
2008-11-19,131.30575561523438,184.0249938964844,172.27499389648438,175.02499389648438,136274.0
2008-11-20,124.19747924804688,180.5,167.47500610351562,178.0,44970.0
2008-11-21,122.09730529785156,176.0,167.0,176.0,15326.0
2008-11-24,119.13553619384766,171.5,161.8249969482422,168.0,23668.0
2008-11-25,114.07357025146484,175.5,157.5,167.02499389648438,17372.0
2008-11-26,117.41230010986328,166.0,153.5749969482422,157.5,35438.0
2008-11-28,115.18648529052734,164.0,158.5,161.0,9820.0
2008-12-01,110.19631958007812,162.02499389648438,149.0,162.02499389648438,36108.0
2008-12-02,108.09613800048828,153.4250030517578,147.3249969482422,147.3249969482422,72644.0
2008-12-03,110.50145721435548,153.9250030517578,150.0,151.0500030517578,24916.0
2008-12-04,111.63231658935548,158.0,152.25,156.25,9824.0
2008-12-05,113.05039978027344,159.5,154.5500030517578,156.5,1037056.0
2008-12-08,118.45343780517578,174.85000610351562,161.0500030517578,163.5,77910.0
2008-12-10,124.6103515625,175.5,162.5,168.89999389648438,397556.0
2008-12-11,128.16447448730472,178.5,170.10000610351562,174.0,12644.0
2008-12-12,141.08863830566406,207.5,160.0,160.0,211300.0
2008-12-15,146.72500610351562,209.3500061035156,196.4499969482422,196.4499969482422,35240.0
2008-12-16,149.1303253173828,222.0,195.0500030517578,200.0,63050.0
2008-12-17,141.806640625,214.5,192.5,207.6999969482422,47354.0
2008-12-18,147.19168090820312,208.5,193.0,193.0,43762.0
2008-12-19,144.9120330810547,211.5,196.0500030517578,196.0500030517578,19024.0
2008-12-22,148.05331420898438,212.0,201.5,204.6999969482422,28992.0
2008-12-23,145.7018280029297,209.4499969482422,200.5249938964844,209.4499969482422,971732.0
2008-12-24,141.6989288330078,205.0,195.5500030517578,205.0,67148.0
2008-12-26,134.73422241210938,199.0,183.1499938964844,195.0,34438.0
2008-12-29,132.58023071289062,189.5,176.27499389648438,176.27499389648438,29764.0
2008-12-30,138.73716735839844,197.5,186.6750030517578,186.6750030517578,58900.0
2008-12-31,140.44241333007812,199.1999969482422,192.625,194.0,37590.0
2009-01-02,149.77651977539062,210.5,196.5,206.0500030517578,52648.0
2009-01-05,158.01565551757812,222.0,210.0500030517578,212.5,63432.0
2009-01-06,156.43605041503906,220.0,212.125,215.5500030517578,26114.0
2009-01-07,146.15057373046875,222.9499969482422,201.9750061035156,222.9499969482422,63646.0
2009-01-09,152.8819122314453,215.5,194.0,209.8999938964844,11694.0
2009-01-12,152.57675170898438,217.5,200.1000061035156,209.5,17386.0
2009-01-13,155.03594970703125,225.5,214.0,225.5,29692.0
2009-01-14,156.34629821777344,221.9499969482422,215.625,220.5,5484.0
2009-01-15,157.3514862060547,225.0,212.5,212.5749969482422,17990.0
2009-01-16,167.92416381835938,242.0,213.5500030517578,217.5,259670.0
2009-01-19,179.0712432861328,251.0,225.0,225.0,159472.0
2009-01-20,165.1778106689453,244.0,226.5,243.75,114316.0
2009-01-21,162.95199584960938,229.0,222.5,225.0,57514.0
2009-01-22,169.66534423828125,239.0,228.5,230.0,51944.0
2009-01-23,165.12393188476562,237.5,223.75,227.5500030517578,213496.0
2009-01-27,162.79043579101562,237.4750061035156,223.5,237.4750061035156,15646.0
2009-01-28,165.9317169189453,233.3999938964844,222.5,222.5,13268.0
2009-01-29,170.52696228027344,243.0,231.5,233.8000030517578,39258.0
2009-01-30,170.13206481933594,241.0,232.5,234.4499969482422,13172.0
2009-02-02,167.6549530029297,246.75,231.6499938964844,239.5,25240.0
2009-02-03,168.7139892578125,236.3999938964844,222.5,235.0,13358.0
2009-02-04,161.73135375976562,237.5,225.0500030517578,225.0500030517578,3908.0
2009-02-05,163.4366455078125,230.0,223.0249938964844,229.5,10032.0
2009-02-06,163.36483764648438,232.5,222.5500030517578,222.5500030517578,5542.0
2009-02-09,164.96238708496094,232.0,223.5500030517578,232.0,28602.0
2009-02-10,167.3497772216797,237.5,231.5500030517578,233.0,15040.0
2009-02-11,163.79562377929688,233.0,227.5749969482422,228.0,15730.0
2009-02-12,171.783447265625,241.7250061035156,229.25,230.0249938964844,39094.0
2009-02-13,171.1013641357422,245.1000061035156,235.5,235.5,16902.0
2009-02-16,167.22412109375,247.0,231.9250030517578,240.0,64986.0
2009-02-17,170.2218017578125,238.0,227.4499969482422,227.4499969482422,23660.0
2009-02-18,178.2455596923828,251.9250030517578,231.6000061035156,235.0,70818.0
2009-02-19,178.15579223632812,251.9250030517578,246.125,248.25,46702.0
2009-02-20,179.50205993652344,250.6499938964844,240.25,240.25,16700.0
2009-02-24,177.34805297851562,248.6999969482422,241.5,242.5,7088.0
2009-02-25,183.18185424804688,256.0,247.6499938964844,247.6499938964844,121086.0
2009-02-26,189.12338256835938,264.875,235.0,260.0,271070.0
2009-02-27,191.474853515625,268.0,255.0249938964844,255.0249938964844,27724.0
2009-03-02,182.0330352783203,267.45001220703125,246.0,252.5749969482422,46876.0
2009-03-03,173.9554443359375,249.9750061035156,241.25,249.8999938964844,40178.0
2009-03-04,177.22242736816406,247.5,241.6000061035156,244.5,15310.0
2009-03-05,174.88885498046875,254.5,242.5,250.0,25110.0
2009-03-06,175.01449584960938,246.4499969482422,240.1000061035156,242.5,7062.0
2009-03-09,177.11468505859375,249.8500061035156,240.0500030517578,245.0,23842.0
2009-03-12,183.81011962890625,258.20001220703125,243.0,243.0,31856.0
2009-03-13,186.7180328369141,264.5,257.52499389648443,264.5,19344.0
2009-03-16,192.51596069335938,269.5,257.25,260.25,101420.0
2009-03-17,194.5084381103516,272.5,255.0500030517578,267.52499389648443,22552.0
2009-03-18,207.1453857421875,290.92498779296875,272.5,272.97500610351557,75964.0
2009-03-19,202.10137939453125,292.5,278.0,289.0,200882.0
2009-03-20,200.53970336914062,282.5249938964844,266.0,277.04998779296875,32104.0
2009-03-23,208.94039916992188,292.5,281.29998779296875,285.0,68884.0
2009-03-24,211.309814453125,302.75,291.0,292.5,113434.0
2009-03-25,220.8772735595703,312.5,281.0,281.0,100958.0
2009-03-26,221.54139709472656,317.29998779296875,302.625,314.5,72148.0
2009-03-27,221.03884887695312,316.8999938964844,303.0,316.0,69880.0
2009-03-30,219.67462158203125,317.5,297.0,307.5,26142.0
2009-03-31,222.0261383056641,317.0,291.54998779296875,302.5,40054.0
2009-04-01,226.998291015625,318.0,312.4750061035156,312.4750061035156,14622.0
2009-04-02,230.53453063964844,324.5,295.5,295.5,211282.0
2009-04-06,235.0220947265625,338.5,316.5249938964844,317.5,48580.0
2009-04-08,229.2959442138672,325.95001220703125,315.04998779296875,320.0,23894.0
2009-04-09,220.06951904296875,329.4750061035156,304.0,319.5,21266.0
2009-04-13,219.5848846435547,314.70001220703125,300.5,307.0,43864.0
2009-04-15,227.267578125,320.0,298.5249938964844,300.0249938964844,38168.0
2009-04-16,235.758056640625,332.5,318.0,318.0,37676.0
2009-04-17,237.33761596679688,337.20001220703125,327.57501220703125,329.0,24642.0
2009-04-20,232.41928100585938,343.9750061035156,320.57501220703125,330.5,25346.0
2009-04-21,231.44998168945312,342.4750061035156,310.0,317.75,21876.0
2009-04-22,227.57272338867188,331.3999938964844,315.32501220703125,324.5,46526.0
2009-04-23,228.811279296875,322.25,305.0,305.0,16580.0
2009-04-24,225.61614990234372,322.45001220703125,306.54998779296875,309.0,70202.0
2009-04-27,221.4157867431641,320.0,307.5,312.5,8478.0
2009-04-28,223.31851196289062,315.0,300.04998779296875,301.5,16766.0
2009-04-29,227.2496337890625,323.3500061035156,310.57501220703125,315.0,19414.0
2009-05-04,238.3069305419922,337.5,319.5,320.04998779296875,39626.0
2009-05-05,244.6971740722656,347.0,331.5,332.5,60566.0
2009-05-06,245.19981384277344,347.3999938964844,338.5,339.5,16702.0
2009-05-07,244.26641845703125,352.4750061035156,335.0,342.5,39866.0
2009-05-08,244.3381805419922,348.8999938964844,336.04998779296875,336.04998779296875,20518.0
2009-05-11,243.7638092041016,345.625,329.5,341.5,54048.0
2009-05-12,246.13319396972656,346.0,330.6499938964844,337.5,582840.0
2009-05-13,264.8373413085937,369.5,342.57501220703125,345.5,662206.0
2009-05-14,284.6723327636719,402.5,363.5,363.5,291572.0
2009-05-15,284.6903076171875,403.25,394.5499877929688,395.0,129288.0
2009-05-18,318.3289794921875,450.0,436.0,436.0,480.0
2009-05-19,324.7371826171875,479.45001220703125,425.0,475.0,128380.0
2009-05-20,317.55712890625,449.0,430.0,449.0,186194.0
2009-05-21,335.3816833496094,480.0,438.5,440.0499877929688,611228.0
2009-05-22,338.9357604980469,494.5,452.5499877929688,466.5,261570.0
2009-05-25,339.1690979003906,480.0,467.5,474.45001220703125,27882.0
2009-05-26,329.15289306640625,479.20001220703125,429.95001220703125,429.95001220703125,27366.0
2009-05-27,327.93231201171875,475.0,450.5,464.0,38818.0
2009-05-28,341.0539245605469,485.0,451.0499877929688,462.0,59020.0
2009-05-29,369.2716369628906,528.5,480.5,484.0,165736.0
2009-06-01,378.2826232910156,550.0,490.0499877929688,523.7000122070311,88010.0
2009-06-02,387.3475341796875,552.4500122070311,490.0,490.0,42792.0
2009-06-03,398.49456787109375,566.4749755859375,533.0,545.0,57786.0
2009-06-04,394.4916687011719,567.0,540.0,566.0,19714.0
2009-06-05,404.56182861328125,577.5,551.0250244140625,559.0,25336.0
2009-06-08,382.1599426269531,574.7000122070312,526.0,567.4500122070312,13468.0
2009-06-09,375.5182800292969,535.0,512.5,534.75,107318.0
2009-06-10,379.8263549804688,555.0,516.375,537.5,51568.0
2009-06-11,373.7772216796875,547.5,510.07501220703125,545.5,316766.0
2009-06-12,360.511962890625,524.3499755859375,497.5249938964844,515.0,15920.0
2009-06-15,358.2681884765625,517.25,494.0,517.25,4508.0
2009-06-16,358.1246032714844,502.3500061035156,461.25,477.0,14252.0
2009-06-17,361.8402099609375,515.0,483.45001220703125,497.4750061035156,38162.0
2009-06-18,352.2907409667969,514.5,472.6749877929688,500.5499877929688,10394.0
2009-06-19,347.6057434082031,498.45001220703125,475.0,483.5,12380.0
2009-06-22,342.9745788574219,486.4750061035156,475.0499877929688,485.0,20734.0
2009-06-23,337.14080810546875,479.4750061035156,466.5,474.7250061035156,15184.0
2009-06-24,344.5901184082031,492.45001220703125,463.0,475.0,39250.0
2009-06-25,348.8263854980469,493.5,480.0,492.45001220703125,30500.0
2009-06-26,359.0579833984375,512.4749755859375,488.5,488.5,21330.0
2009-06-29,374.2259521484375,527.5,510.7999877929688,512.0,27804.0
2009-06-30,356.8680725097656,529.5,489.0,529.5,26700.0
2009-07-01,362.59417724609375,511.0,489.0,499.5,22052.0
2009-07-02,366.6855773925781,502.45001220703125,481.5,501.5,259362.0
2009-07-03,369.51953125,502.3999938964844,488.5,499.5,16470.0
2009-07-06,369.3505554199219,501.75,467.625,495.0,13756.0
2009-07-07,371.5089111328125,505.70001220703125,475.0,497.5,935606.0
2009-07-08,365.2779541015625,506.9750061035156,476.125,490.0,17494.0
2009-07-09,375.5815124511719,505.0,487.6000061035156,492.5,164042.0
2009-07-10,379.8606262207031,517.5,502.5,505.0,264780.0
2009-07-13,382.4129638671875,517.0,492.5,502.5,13304.0
2009-07-14,399.4917907714844,543.2999877929689,514.9500122070311,514.9500122070311,58532.0
2009-07-15,410.6398315429688,561.3499755859375,531.0,532.5,126268.0
2009-07-16,431.6784973144531,606.0750122070312,555.3250122070311,556.0,240022.0
2009-07-17,434.2121887207031,601.9000244140625,566.0,577.5,87220.0
2009-07-20,444.7221374511719,599.0,580.0,588.0,124550.0
2009-07-21,446.2236328125,600.0,588.0,595.0499877929688,19978.0
2009-07-22,437.6654357910156,615.0,578.0,593.0,37108.0
2009-07-23,440.2741088867188,593.5999755859375,570.0,590.0,173164.0
2009-07-24,444.4030456542969,603.8499755859375,581.0,586.4749755859375,49490.0
2009-07-27,450.44635009765625,613.0,590.5,591.9749755859375,41428.0
2009-07-28,458.3288269042969,613.0,597.5250244140625,612.5,26674.0
2009-07-29,452.8485412597656,610.5250244140625,588.0499877929688,610.5250244140625,12916.0
2009-07-30,457.40924072265625,612.25,594.0,597.1749877929688,253808.0
2009-07-31,459.6800842285156,631.0,605.25,615.0,74486.0
2009-08-03,489.6522521972656,678.0,610.0,610.0,114468.0
2009-08-04,493.76251220703125,670.0,640.0,652.5,73994.0
2009-08-05,482.4079284667969,673.5,638.5250244140625,662.5,34118.0
2009-08-06,474.90081787109375,652.25,615.0,641.0,111948.0
2009-08-07,441.1937561035156,622.0,577.75,620.5,149562.0
2009-08-10,401.4998779296875,607.5,522.5,595.0,93638.0
2009-08-11,412.5165710449219,570.4500122070312,525.5,534.1749877929689,161928.0
2009-08-12,408.8568115234375,560.0,523.5,543.6749877929689,133416.0
2009-08-13,424.90325927734375,574.5,550.0499877929689,552.5,95936.0
2009-08-14,421.11224365234375,580.5,550.0,567.5,41702.0
2009-08-17,417.77154541015625,574.5,536.5,550.0,41630.0
2009-08-18,427.09912109375,572.4749755859375,530.0,536.5,19692.0
2009-08-19,412.0848388671875,570.0,540.0,570.0,31690.0
2009-08-20,415.38800048828125,563.5,532.875,550.5,123998.0
2009-08-21,422.6136779785156,573.0,553.0999755859375,555.5,34094.0
2009-08-24,423.27056884765625,580.0,558.0,567.5,45248.0
2009-08-25,425.4851989746094,582.5,550.5499877929689,556.0250244140625,185606.0
2009-08-26,429.3513488769531,584.2249755859375,564.0,567.5,36842.0
2009-08-27,433.66790771484375,583.0,562.7750244140625,580.0,248688.0
2009-08-28,452.0041198730469,610.0,579.0,582.5,112170.0
2009-08-31,456.226806640625,610.0,593.0,602.0999755859375,83376.0
2009-09-01,459.73638916015625,626.0,607.625,614.9749755859375,146060.0
2009-09-02,440.9497375488281,627.5,580.9249877929688,585.0,152984.0
2009-09-03,454.3499450683594,612.5,595.0,595.0,69086.0
2009-09-04,462.0260620117188,619.4749755859375,603.5,610.0,127150.0
2009-09-07,477.07794189453125,637.4500122070312,618.0,624.0,125278.0
2009-09-08,474.6380615234375,644.75,627.5999755859375,638.0,27690.0
2009-09-09,463.5275268554688,633.0,612.5,633.0,49346.0
2009-09-10,462.5328369140625,626.75,610.0,610.0,37642.0
2009-09-11,477.3968811035156,642.0,615.0,623.0,117258.0
2009-09-14,481.9386901855469,652.5,628.7750244140625,639.5,81846.0
2009-09-15,512.1923828125,693.9749755859375,645.0,649.0,370268.0
2009-09-16,518.3108520507811,709.0,682.5,687.5,113270.0
2009-09-17,529.3275146484375,710.5,678.5,686.0,82214.0
2009-09-18,545.9556884765625,735.0,707.5,710.5,70742.0
2009-09-22,558.2297973632811,767.5,727.2999877929688,727.2999877929688,151428.0
2009-09-23,550.7416381835939,749.5,730.0250244140625,749.5,38790.0
2009-09-24,543.3469848632811,740.0,716.2750244140625,730.0,50654.0
2009-09-25,542.952880859375,737.5,720.0,723.7999877929688,16280.0
2009-09-29,537.6229248046875,737.0,710.5,734.0,54446.0
2009-09-30,560.8760986328125,750.0,717.5250244140625,717.5250244140625,87716.0
2009-10-01,567.3134765625,773.0,737.5250244140625,745.0,98212.0
2009-10-05,554.1197509765625,772.5,734.0,762.5,87746.0
2009-10-06,563.072021484375,756.0,729.9500122070312,748.5,60712.0
2009-10-07,574.7831420898438,767.5,745.5,754.5,42050.0
2009-10-08,580.33837890625,779.0,750.0,750.0,46352.0
2009-10-09,596.7789306640625,814.9500122070312,780.5,780.5,159762.0
2009-10-12,613.8201904296875,831.4500122070312,802.5,807.5,153634.0
2009-10-14,603.6293334960938,832.5,782.4000244140625,822.0,73952.0
2009-10-15,583.3036499023438,827.4000244140625,772.5750122070312,819.0,348126.0
2009-10-16,555.1144409179689,795.0,734.125,787.5,300742.0
2009-10-20,563.4285888671875,762.0,745.0,755.0,107234.0
2009-10-21,552.6558837890625,754.5,732.0,754.5,115296.0
2009-10-22,546.2372436523439,740.0,720.0999755859375,740.0,51206.0
2009-10-23,551.2294311523439,744.0,730.25,735.0,35580.0
2009-10-26,547.8137817382811,740.0,718.0,737.5,30382.0
2009-10-27,540.8884887695311,731.5,710.0,720.0,40568.0
2009-10-28,537.6040649414061,729.375,710.0,717.9749755859375,63240.0
2009-10-29,525.498779296875,705.25,684.0,703.0,57304.0
2009-10-30,524.2977905273439,734.0,685.625,710.0,53556.0
2009-11-03,529.0459594726561,721.5,695.625,712.5,54952.0
2009-11-04,541.1136474609375,724.9249877929688,711.0,715.0,88418.0
2009-11-05,548.69580078125,734.0,715.0,729.0,36096.0
2009-11-06,545.3363647460939,751.5,720.3250122070312,737.4000244140625,37718.0
2009-11-09,551.9238891601561,741.5,726.0999755859375,735.0,56882.0
2009-11-10,545.6178588867189,757.5,723.0,747.5,98718.0
2009-11-11,551.9802856445311,739.2000122070312,720.0,725.0,46888.0
2009-11-12,546.8941650390625,742.0,723.5250244140625,737.5,59056.0
2009-11-13,548.69580078125,736.0,720.3499755859375,720.3499755859375,57406.0
2009-11-16,566.4501342773438,768.0,735.0,735.0,122596.0
2009-11-17,569.790771484375,769.5,752.5,760.0,85316.0
2009-11-18,563.4473876953125,767.5,745.1749877929688,762.5,85482.0
2009-11-19,564.4420166015625,761.9000244140625,742.5,748.5,81874.0
2009-11-20,563.5036010742188,760.0,700.0,741.125,41460.0
2009-11-23,559.5248413085939,765.0,744.0,762.5,26904.0
2009-11-24,565.136474609375,758.2999877929688,738.5,745.5,53660.0
2009-11-25,577.57958984375,776.0,742.5,742.5,111430.0
2009-11-26,584.0355834960938,801.0,770.625,775.9000244140625,144408.0
2009-11-27,592.3685302734375,799.5,753.25,760.5,75102.0
2009-11-30,589.1217651367188,808.0,778.1749877929688,793.5,50558.0
2009-12-01,614.6647338867188,823.5,740.0,751.3250122070312,345040.0
2009-12-02,634.6524658203125,849.5,824.0,825.0,227062.0
2009-12-03,632.1563720703125,856.0,833.0,852.5,68376.0
2009-12-04,619.8634033203125,843.0,819.0499877929688,843.0,33518.0
2009-12-07,611.6994018554688,837.0,810.5999755859375,825.5,50770.0
2009-12-08,615.7908325195312,825.0,810.5,812.5,22746.0
2009-12-09,627.107666015625,842.5,812.5999755859375,822.0,71752.0
2009-12-10,616.7665405273438,845.0,814.0499877929688,839.4749755859375,73674.0
2009-12-11,647.3019409179688,866.0,826.0,826.0,304038.0
2009-12-14,669.748291015625,900.0,862.0,862.0,258986.0
2009-12-15,654.1334838867188,899.9500122070312,865.125,897.5,171834.0
2009-12-16,649.2725830078125,875.0,851.0,872.0,77458.0
2009-12-17,648.6344604492188,871.9249877929688,858.5,865.5,45644.0
2009-12-18,639.6447143554688,874.2999877929688,850.0,862.5,23822.0
2009-12-21,627.614501953125,855.0,819.0,855.0,234758.0
2009-12-22,636.3603515625,853.375,839.0,839.0,53102.0
2010-01-04,650.2672729492188,886.0,865.0,885.0,71150.0
2010-01-05,651.80615234375,879.5,855.5,877.0,82122.0
2010-01-06,643.004150390625,872.4500122070312,852.5,867.5999755859375,80514.0
2010-01-07,631.93115234375,865.0,838.5,860.0,52010.0
2010-01-08,621.1019897460938,849.7999877929688,820.5750122070312,848.5,55262.0
2010-01-11,626.30078125,837.4000244140625,821.0,832.5,87330.0
2010-01-12,637.3925170898438,857.5,835.0,835.0,119800.0
2010-01-13,642.7037353515625,873.0499877929688,842.5,852.5,263242.0
2010-01-14,639.58837890625,864.4500122070312,846.25,856.125,134828.0
