date,amount,price,sid,symbol,value
2014-01-28 00:00:00+00:00,109,129.4,147,UPLL,-14104.6
2014-02-11 00:00:00+00:00,333,43.1,9,ARTI,-14352.300000000001
2014-02-11 00:00:00+00:00,-34,349.53,135,TISC,11884.019999999999
2014-02-18 00:00:00+00:00,-21,416.06,90,MINT,8737.26
2014-02-18 00:00:00+00:00,217,66.47,93,MOSS,-14423.99
2014-02-18 00:00:00+00:00,2,5650.0,108,PAGE,-11300.0
2014-02-18 00:00:00+00:00,-197,58.7,123,SAIL,11563.900000000001
2014-02-25 00:00:00+00:00,72,201.0,31,CADI,-14472.0
2014-02-25 00:00:00+00:00,-172,115.6,47,ESCO,19883.2
2014-02-25 00:00:00+00:00,37,381.77,61,HCLT,-14125.49
2014-02-25 00:00:00+00:00,-143,88.28,80,JSTL,12624.04
2014-03-04 00:00:00+00:00,20,720.05,43,DIVI,-14401.0
2014-03-04 00:00:00+00:00,-16,940.43,134,TEML,15046.88
2014-03-11 00:00:00+00:00,423,34.69,3,ADEL,-14673.869999999999
2014-03-11 00:00:00+00:00,-109,126.53,147,UPLL,13791.77
2014-03-18 00:00:00+00:00,232,62.87,71,IHTL,-14585.84
2014-03-18 00:00:00+00:00,-586,18.2,73,INDB,10665.199999999999
2014-03-18 00:00:00+00:00,685,21.95,92,MNFL,-15035.75
2014-03-18 00:00:00+00:00,-259,55.83,97,NAFL,14459.97
2014-03-25 00:00:00+00:00,236,63.11,65,HPCL,-14893.96
2014-04-15 00:00:00+00:00,238,68.04,76,IOC,-16193.520000000002
2014-04-15 00:00:00+00:00,-62,256.6,112,PIIL,15909.2
2014-04-22 00:00:00+00:00,40,400.29,34,CESC,-16011.6
2014-04-22 00:00:00+00:00,-20,674.33,43,DIVI,13486.6
2014-04-29 00:00:00+00:00,-2,5854.8,108,PAGE,11709.6
2014-05-06 00:00:00+00:00,-40,351.34,34,CESC,14053.599999999999
2014-05-06 00:00:00+00:00,30,536.5,41,CUMM,-16095.0
2014-05-13 00:00:00+00:00,102,166.09,27,BPCL,-16941.18
2014-05-13 00:00:00+00:00,-37,346.47,61,HCLT,12819.390000000001
2014-05-13 00:00:00+00:00,225,76.17,97,NAFL,-17138.25
2014-05-13 00:00:00+00:00,-36,404.0,101,NITT,14544.0
2014-05-20 00:00:00+00:00,48,382.24,33,CCRI,-18347.52
2014-05-20 00:00:00+00:00,-30,598.9,41,CUMM,17967.0
2014-05-27 00:00:00+00:00,572,32.3,10,ASOK,-18475.6
2014-05-27 00:00:00+00:00,-72,182.4,31,CADI,13132.800000000001
2014-05-27 00:00:00+00:00,-30,684.9,74,INED,20547.0
2014-05-27 00:00:00+00:00,2,6848.45,126,SHCM,-13696.9
2014-06-03 00:00:00+00:00,-685,21.0,92,MNFL,14385.0
2014-06-03 00:00:00+00:00,95,197.0,115,PNBK,-18715.0
2014-06-17 00:00:00+00:00,-232,92.64,71,IHTL,21492.48
2014-06-17 00:00:00+00:00,132,149.2,118,PWFC,-19694.399999999998
2014-06-24 00:00:00+00:00,328,59.7,45,EDEL,-19581.600000000002
2014-06-24 00:00:00+00:00,-238,82.5,76,IOC,19635.0
2014-06-24 00:00:00+00:00,-217,94.12,93,MOSS,20424.04
2014-06-24 00:00:00+00:00,105,187.0,122,REXP,-19635.0
2014-07-01 00:00:00+00:00,286,71.63,14,BAJE,-20486.18
2014-07-01 00:00:00+00:00,-88,314.88,17,BFRG,27709.44
2014-07-08 00:00:00+00:00,-87,389.12,8,ARBN,33853.44
2014-07-08 00:00:00+00:00,-48,440.0,33,CCRI,21120.0
2014-07-08 00:00:00+00:00,50,443.25,36,CNBK,-22162.5
2014-07-08 00:00:00+00:00,45,523.0,52,GGAS,-23535.0
2014-07-08 00:00:00+00:00,121,191.0,119,RECM,-23111.0
2014-07-08 00:00:00+00:00,-2,7308.15,126,SHCM,14616.3
2014-07-15 00:00:00+00:00,-121,173.5,6,APLO,20993.5
2014-07-15 00:00:00+00:00,75,242.72,125,SBI,-18204.0
2014-07-22 00:00:00+00:00,56,360.85,17,BFRG,-20207.600000000002
2014-07-22 00:00:00+00:00,-102,189.96,27,BPCL,19375.920000000002
2014-07-22 00:00:00+00:00,47,417.97,33,CCRI,-19644.59
2014-07-22 00:00:00+00:00,-236,87.53,65,HPCL,20657.08
2014-08-05 00:00:00+00:00,-423,47.06,3,ADEL,19906.38
2014-08-05 00:00:00+00:00,-95,193.34,115,PNBK,18367.3
2014-08-05 00:00:00+00:00,80,252.2,116,PREG,-20176.0
2014-08-05 00:00:00+00:00,-75,247.66,125,SBI,18574.5
2014-08-05 00:00:00+00:00,-134,202.56,150,VOLT,27143.04
2014-08-12 00:00:00+00:00,107,187.8,60,HALC,-20094.600000000002
2014-08-12 00:00:00+00:00,-121,146.82,119,RECM,17765.219999999998
2014-08-12 00:00:00+00:00,52,382.65,151,WHIR,-19897.8
2014-08-19 00:00:00+00:00,102,199.5,16,BBRM,-20349.0
2014-08-19 00:00:00+00:00,-132,135.55,118,PWFC,17892.600000000002
2014-08-19 00:00:00+00:00,374,54.32,148,VGUA,-20315.68
2014-08-26 00:00:00+00:00,-47,426.42,33,CCRI,20041.74
2014-08-26 00:00:00+00:00,-107,159.0,60,HALC,17013.0
2014-08-26 00:00:00+00:00,83,242.42,88,MAXI,-20120.86
2014-09-02 00:00:00+00:00,-50,393.4,36,CNBK,19670.0
2014-09-02 00:00:00+00:00,-80,235.0,116,PREG,18800.0
2014-09-02 00:00:00+00:00,3,5307.05,117,PROC,-15921.150000000001
2014-09-09 00:00:00+00:00,46,462.0,112,PIIL,-21252.0
2014-09-16 00:00:00+00:00,232,99.6,35,CHLA,-23107.199999999997
2014-09-16 00:00:00+00:00,-45,520.9,52,GGAS,23440.5
2014-09-16 00:00:00+00:00,181,130.07,93,MOSS,-23542.67
2014-09-16 00:00:00+00:00,72,312.81,99,NATP,-22522.32
2014-09-16 00:00:00+00:00,-105,154.3,122,REXP,16201.500000000002
2014-09-23 00:00:00+00:00,175,126.96,28,BRGR,-22218.0
2014-09-23 00:00:00+00:00,-328,51.1,45,EDEL,16760.8
2014-09-30 00:00:00+00:00,-83,378.42,23,BLKI,31408.86
2014-09-30 00:00:00+00:00,31,697.5,29,BRIT,-21622.5
2014-09-30 00:00:00+00:00,36,588.05,90,MINT,-21169.8
2014-10-07 00:00:00+00:00,6,3250.0,0,ABOT,-19500.0
2014-10-07 00:00:00+00:00,-286,68.37,14,BAJE,19553.82
2014-10-14 00:00:00+00:00,-83,230.7,88,MAXI,19148.1
2014-10-21 00:00:00+00:00,34,594.5,4,AMAR,-20213.0
2014-10-28 00:00:00+00:00,15,1400.0,86,LUPN,-21000.0
2014-10-28 00:00:00+00:00,-225,119.58,97,NAFL,26905.5
2014-11-11 00:00:00+00:00,-232,97.0,35,CHLA,22504.0
2014-11-11 00:00:00+00:00,-181,121.75,93,MOSS,22036.75
2014-11-11 00:00:00+00:00,6,3298.0,96,MRTI,-19788.0
2014-11-11 00:00:00+00:00,-3,5783.0,117,PROC,17349.0
2014-11-18 00:00:00+00:00,74,325.1,21,BJFN,-24057.4
2014-11-18 00:00:00+00:00,76,308.0,31,CADI,-23408.0
2014-11-25 00:00:00+00:00,43,561.5,8,ARBN,-24144.5
2014-11-25 00:00:00+00:00,-36,605.4,90,MINT,21794.399999999998
2014-11-25 00:00:00+00:00,-46,470.0,112,PIIL,21620.0
2014-12-16 00:00:00+00:00,-333,135.09,9,ARTI,44984.97
2014-12-16 00:00:00+00:00,101,243.81,32,CAST,-24624.81
2014-12-16 00:00:00+00:00,-72,288.32,99,NATP,20759.04
2014-12-16 00:00:00+00:00,52,466.7,111,PIDI,-24268.399999999998
2014-12-23 00:00:00+00:00,-56,459.0,17,BFRG,25704.0
2014-12-23 00:00:00+00:00,1,18590.05,26,BOSH,-18590.05
2014-12-23 00:00:00+00:00,-175,145.79,28,BRGR,25513.25
2014-12-23 00:00:00+00:00,759,32.8,92,MNFL,-24895.199999999997
2014-12-30 00:00:00+00:00,31,784.1,72,INBK,-24307.100000000002
2014-12-30 00:00:00+00:00,-15,1434.05,86,LUPN,21510.75
2014-12-30 00:00:00+00:00,2,11600.0,108,PAGE,-23200.0
2015-01-06 00:00:00+00:00,-6,3439.0,96,MRTI,20634.0
2015-01-06 00:00:00+00:00,11,2235.0,109,PFIZ,-24585.0
2015-01-13 00:00:00+00:00,239,107.73,14,BAJE,-25747.47
2015-01-13 00:00:00+00:00,-52,525.15,111,PIDI,27307.8
2015-01-27 00:00:00+00:00,39,717.9,52,GGAS,-27998.1
2015-01-27 00:00:00+00:00,-759,34.0,92,MNFL,25806.0
2015-02-10 00:00:00+00:00,46,546.9,12,AXBK,-25157.399999999998
2015-02-10 00:00:00+00:00,-101,237.34,32,CAST,23971.34
2015-02-10 00:00:00+00:00,221,116.0,59,GSPT,-25636.0
2015-02-10 00:00:00+00:00,-374,65.36,148,VGUA,24444.64
2015-02-24 00:00:00+00:00,-43,520.0,8,ARBN,22360.0
2015-02-24 00:00:00+00:00,-76,308.0,31,CADI,23408.0
2015-02-24 00:00:00+00:00,41,655.4,146,UNSP,-26871.399999999998
2015-03-03 00:00:00+00:00,-39,603.0,52,GGAS,23517.0
2015-03-10 00:00:00+00:00,-6,3830.05,0,ABOT,22980.300000000003
2015-03-10 00:00:00+00:00,42,636.5,17,BFRG,-26733.0
2015-03-10 00:00:00+00:00,-221,108.05,59,GSPT,23879.05
2015-03-10 00:00:00+00:00,-11,2150.0,109,PFIZ,23650.0
2015-03-10 00:00:00+00:00,3,6999.95,117,PROC,-20999.85
2015-03-10 00:00:00+00:00,-238,288.95,142,TVSM,68770.09999999999
2015-03-17 00:00:00+00:00,50,535.15,46,EMAM,-26757.5
2015-03-24 00:00:00+00:00,20,1337.0,127,SIEM,-26740.0
2015-03-31 00:00:00+00:00,44,629.85,112,PIIL,-27713.4
2015-04-07 00:00:00+00:00,-34,859.9,4,AMAR,29236.6
2015-04-21 00:00:00+00:00,-46,518.25,12,AXBK,23839.5
2015-04-21 00:00:00+00:00,-102,447.5,16,BBRM,45645.0
2015-04-21 00:00:00+00:00,697,38.55,73,INDB,-26869.35
2015-04-21 00:00:00+00:00,15,1774.0,86,LUPN,-26610.0
2015-04-21 00:00:00+00:00,150,179.07,97,NAFL,-26860.5
2015-04-21 00:00:00+00:00,25,1104.0,143,UBBW,-27600.0
2015-04-28 00:00:00+00:00,168,143.65,50,FOHE,-24133.2
2015-04-28 00:00:00+00:00,-31,818.15,72,INBK,25362.649999999998
2015-04-28 00:00:00+00:00,-52,698.05,151,WHIR,36298.6
2015-05-05 00:00:00+00:00,-239,104.76,14,BAJE,25037.64
2015-05-05 00:00:00+00:00,-3,6803.35,117,PROC,20410.050000000003
2015-05-12 00:00:00+00:00,225,118.58,35,CHLA,-26680.5
2015-05-12 00:00:00+00:00,-50,474.4,46,EMAM,23720.0
2015-05-19 00:00:00+00:00,-1,22990.0,26,BOSH,22990.0
2015-05-19 00:00:00+00:00,47,559.65,33,CCRI,-26303.55
2015-05-19 00:00:00+00:00,130,204.7,94,MRCO,-26611.0
2015-05-19 00:00:00+00:00,114,232.4,122,REXP,-26493.600000000002
2015-05-19 00:00:00+00:00,-25,966.0,143,UBBW,24150.0
2015-05-26 00:00:00+00:00,71,367.73,147,UPLL,-26108.83
2015-06-02 00:00:00+00:00,392,69.51,3,ADEL,-27247.920000000002
2015-06-02 00:00:00+00:00,-15,1799.95,86,LUPN,26999.25
2015-06-02 00:00:00+00:00,28,947.0,113,PIRA,-26516.0
2015-06-09 00:00:00+00:00,-41,707.99,146,UNSP,29027.59
2015-06-16 00:00:00+00:00,-572,65.3,10,ASOK,37351.6
2015-06-16 00:00:00+00:00,-42,546.5,17,BFRG,22953.0
2015-06-23 00:00:00+00:00,-392,61.97,3,ADEL,24292.239999999998
2015-06-23 00:00:00+00:00,69,393.85,30,BRTI,-27175.65
2015-06-23 00:00:00+00:00,76,354.0,150,VOLT,-26904.0
2015-06-30 00:00:00+00:00,27,991.0,53,GLEN,-26757.0
2015-06-30 00:00:00+00:00,168,162.22,65,HPCL,-27252.96
2015-06-30 00:00:00+00:00,-697,35.4,73,INDB,24673.8
2015-07-07 00:00:00+00:00,94,305.21,27,BPCL,-28689.739999999998
2015-07-14 00:00:00+00:00,30,937.5,82,JUBI,-28125.0
2015-07-14 00:00:00+00:00,-20,1470.0,127,SIEM,29400.0
2015-07-21 00:00:00+00:00,7,3870.05,107,ORCL,-27090.350000000002
2015-07-21 00:00:00+00:00,-44,669.0,112,PIIL,29436.0
2015-07-28 00:00:00+00:00,262,115.0,76,IOC,-30130.0
2015-07-28 00:00:00+00:00,-28,918.0,113,PIRA,25704.0
2015-08-04 00:00:00+00:00,-47,530.58,33,CCRI,24937.260000000002
2015-08-04 00:00:00+00:00,6,4449.0,96,MRTI,-26694.0
2015-08-11 00:00:00+00:00,15,2003.0,22,BJFS,-30045.0
2015-08-11 00:00:00+00:00,-30,966.0,82,JUBI,28980.0
2015-08-11 00:00:00+00:00,-2,14800.0,108,PAGE,29600.0
2015-08-18 00:00:00+00:00,-69,361.85,30,BRTI,24967.65
2015-08-25 00:00:00+00:00,-225,121.0,35,CHLA,27225.0
2015-08-25 00:00:00+00:00,24,1051.0,41,CUMM,-25224.0
2015-08-25 00:00:00+00:00,-168,165.15,50,FOHE,27745.2
2015-08-25 00:00:00+00:00,6,4000.0,124,SANO,-24000.0
2015-08-25 00:00:00+00:00,-76,264.5,150,VOLT,20102.0
2015-09-01 00:00:00+00:00,6,4799.95,0,ABOT,-28799.699999999997
2015-09-01 00:00:00+00:00,12,2212.85,13,BAJA,-26554.199999999997
2015-09-01 00:00:00+00:00,17,1616.05,20,BJAT,-27472.85
2015-09-01 00:00:00+00:00,-262,102.54,76,IOC,26865.480000000003
2015-09-01 00:00:00+00:00,78,370.22,88,MAXI,-28877.160000000003
2015-09-01 00:00:00+00:00,-130,201.9,94,MRCO,26247.0
2015-09-08 00:00:00+00:00,63,437.4,101,NITT,-27556.199999999997
2015-09-15 00:00:00+00:00,40,713.05,8,ARBN,-28522.0
2015-09-15 00:00:00+00:00,-12,2315.0,13,BAJA,27780.0
2015-09-15 00:00:00+00:00,-94,287.9,27,BPCL,27062.6
2015-09-15 00:00:00+00:00,-71,336.13,147,UPLL,23865.23
2015-09-22 00:00:00+00:00,-40,719.0,8,ARBN,28760.0
2015-09-22 00:00:00+00:00,-78,385.12,88,MAXI,30039.36
2015-09-22 00:00:00+00:00,71,403.0,153,ZEE,-28613.0
2015-09-29 00:00:00+00:00,115,243.73,9,ARTI,-28028.949999999997
2015-09-29 00:00:00+00:00,-74,476.02,21,BJFN,35225.479999999996
2015-10-13 00:00:00+00:00,87,335.1,57,GODR,-29153.7
2015-10-13 00:00:00+00:00,-7,3924.0,107,ORCL,27468.0
2015-10-20 00:00:00+00:00,-27,1042.1,53,GLEN,28136.699999999997
2015-10-27 00:00:00+00:00,168,179.25,47,ESCO,-30114.0
2015-10-27 00:00:00+00:00,-168,172.0,65,HPCL,28896.0
2015-11-03 00:00:00+00:00,317,97.88,70,IGAS,-31027.96
2015-11-03 00:00:00+00:00,54,562.25,75,INFY,-30361.5
2015-11-17 00:00:00+00:00,-54,535.76,75,INFY,28931.04
2015-11-24 00:00:00+00:00,-31,1487.5,29,BRIT,46112.5
2015-11-24 00:00:00+00:00,-24,1011.0,41,CUMM,24264.0
2015-11-24 00:00:00+00:00,59,505.7,89,MBFL,-29836.3
2015-11-24 00:00:00+00:00,211,142.0,139,TREN,-29962.0
2015-12-01 00:00:00+00:00,-317,96.77,70,IGAS,30676.09
2015-12-01 00:00:00+00:00,77,402.9,130,SUTV,-31023.3
2015-12-01 00:00:00+00:00,-71,409.9,153,ZEE,29102.899999999998
2015-12-22 00:00:00+00:00,-15,1945.0,22,BJFS,29175.0
2015-12-22 00:00:00+00:00,54,563.0,99,NATP,-30402.0
2015-12-29 00:00:00+00:00,249,121.5,114,PLNG,-30253.5
2016-01-12 00:00:00+00:00,-168,158.85,47,ESCO,26686.8
2016-01-12 00:00:00+00:00,303,102.49,80,JSTL,-31054.469999999998
2016-01-12 00:00:00+00:00,-6,4310.0,96,MRTI,25860.0
2016-01-12 00:00:00+00:00,140,225.0,137,TOPO,-31500.0
2016-02-02 00:00:00+00:00,-6,5189.65,0,ABOT,31137.899999999998
2016-02-02 00:00:00+00:00,38,807.0,8,ARBN,-30666.0
2016-02-02 00:00:00+00:00,-17,1473.3,20,BJAT,25046.1
2016-02-02 00:00:00+00:00,50,603.7,21,BJFN,-30185.000000000004
2016-02-02 00:00:00+00:00,-87,304.8,57,GODR,26517.600000000002
2016-02-02 00:00:00+00:00,221,136.0,59,GSPT,-30056.0
2016-02-02 00:00:00+00:00,260,112.92,70,IGAS,-29359.2
2016-02-02 00:00:00+00:00,284,103.13,71,IHTL,-29288.92
2016-02-02 00:00:00+00:00,-6,4316.4,124,SANO,25898.399999999998
2016-02-02 00:00:00+00:00,77,383.2,138,TRCE,-29506.399999999998
2016-02-09 00:00:00+00:00,-38,738.0,8,ARBN,28044.0
2016-02-09 00:00:00+00:00,-115,233.22,9,ARTI,26820.3
2016-02-09 00:00:00+00:00,-59,443.1,89,MBFL,26142.9
2016-02-09 00:00:00+00:00,-63,540.0,101,NITT,34020.0
2016-02-09 00:00:00+00:00,4,5840.0,117,PROC,-23360.0
2016-02-09 00:00:00+00:00,-77,347.55,130,SUTV,26761.350000000002
2016-02-16 00:00:00+00:00,-4,5871.8,117,PROC,23487.2
2016-02-16 00:00:00+00:00,62,471.08,121,RELI,-29206.96
2016-02-16 00:00:00+00:00,25,1110.85,133,TCS,-27771.249999999996
2016-02-23 00:00:00+00:00,167,169.93,28,BRGR,-28378.31
2016-02-23 00:00:00+00:00,320,90.48,51,GAIL,-28953.600000000002
2016-02-23 00:00:00+00:00,218,131.27,68,HZNC,-28616.86
2016-02-23 00:00:00+00:00,-54,478.1,99,NATP,25817.4
2016-02-23 00:00:00+00:00,-25,1132.55,133,TCS,28313.75
2016-03-08 00:00:00+00:00,-150,279.16,97,NAFL,41874.00000000001
2016-03-15 00:00:00+00:00,95,300.7,23,BLKI,-28566.5
2016-03-15 00:00:00+00:00,-320,96.08,51,GAIL,30745.6
2016-03-22 00:00:00+00:00,-167,165.36,28,BRGR,27615.120000000003
2016-03-22 00:00:00+00:00,-221,138.6,59,GSPT,30630.6
2016-03-22 00:00:00+00:00,-284,91.58,71,IHTL,26008.72
2016-03-22 00:00:00+00:00,828,36.4,92,MNFL,-30139.199999999997
2016-03-22 00:00:00+00:00,103,273.76,135,TISC,-28197.28
2016-03-22 00:00:00+00:00,-211,155.9,139,TREN,32894.9
2016-03-29 00:00:00+00:00,153,182.11,32,CAST,-27862.83
2016-03-29 00:00:00+00:00,-114,595.05,122,REXP,67835.7
2016-04-05 00:00:00+00:00,196,149.6,35,CHLA,-29321.6
2016-04-05 00:00:00+00:00,5,5632.0,100,NEST,-28160.0
2016-04-05 00:00:00+00:00,92,323.0,142,TVSM,-29716.0
2016-04-12 00:00:00+00:00,-95,307.65,23,BLKI,29226.749999999996
2016-04-12 00:00:00+00:00,107,280.45,37,COAL,-30008.149999999998
2016-04-12 00:00:00+00:00,86,347.0,67,HVEL,-29842.0
2016-04-12 00:00:00+00:00,-5,6099.0,100,NEST,30495.0
2016-04-26 00:00:00+00:00,119,254.0,94,MRCO,-30226.0
2016-05-03 00:00:00+00:00,-107,289.0,37,COAL,30923.0
2016-05-03 00:00:00+00:00,-62,489.36,121,RELI,30340.32
2016-05-03 00:00:00+00:00,-92,323.0,142,TVSM,29716.0
2016-05-10 00:00:00+00:00,296,102.29,19,BION,-30277.84
2016-05-10 00:00:00+00:00,-153,209.16,32,CAST,32001.48
2016-05-10 00:00:00+00:00,4,6305.05,117,PROC,-25220.2
2016-05-17 00:00:00+00:00,28,1072.1,128,SRTR,-30018.799999999996
2016-05-24 00:00:00+00:00,-86,368.35,67,HVEL,31678.100000000002
2016-05-24 00:00:00+00:00,-249,129.1,114,PLNG,32145.899999999998
2016-05-24 00:00:00+00:00,81,381.2,147,UPLL,-30877.2
2016-05-31 00:00:00+00:00,-260,113.8,70,IGAS,29588.0
2016-05-31 00:00:00+00:00,44,693.1,111,PIDI,-30496.4
2016-05-31 00:00:00+00:00,21,1388.86,113,PIRA,-29166.059999999998
2016-05-31 00:00:00+00:00,-140,183.45,137,TOPO,25683.0
2016-06-07 00:00:00+00:00,96,329.7,91,MMFS,-31651.199999999997
2016-06-14 00:00:00+00:00,123,260.0,39,CORF,-31980.0
2016-06-14 00:00:00+00:00,273,114.95,60,HALC,-31381.350000000002
2016-06-14 00:00:00+00:00,10,3040.0,66,HROM,-30400.0
2016-06-21 00:00:00+00:00,44,708.37,58,GRAS,-31168.28
2016-06-21 00:00:00+00:00,-119,255.0,94,MRCO,30345.0
2016-06-21 00:00:00+00:00,-4,6298.9,117,PROC,25195.6
2016-06-21 00:00:00+00:00,323,98.46,148,VGUA,-31802.579999999998
2016-06-28 00:00:00+00:00,416,73.5,45,EDEL,-30576.0
2016-06-28 00:00:00+00:00,-10,3065.1,66,HROM,30651.0
2016-06-28 00:00:00+00:00,-44,707.55,111,PIDI,31132.199999999997
2016-07-05 00:00:00+00:00,296,108.59,40,CTBK,-32142.64
2016-07-12 00:00:00+00:00,210,158.0,44,DLF,-33180.0
2016-07-12 00:00:00+00:00,150,220.85,47,ESCO,-33127.5
2016-07-12 00:00:00+00:00,-44,747.86,58,GRAS,32905.840000000004
2016-07-12 00:00:00+00:00,2,15966.15,126,SHCM,-31932.3
2016-07-12 00:00:00+00:00,-103,298.01,135,TISC,30695.03
2016-07-19 00:00:00+00:00,59,570.7,12,AXBK,-33671.3
2016-07-19 00:00:00+00:00,-50,880.99,21,BJFN,44049.5
2016-07-19 00:00:00+00:00,-218,174.8,68,HZNC,38106.4
2016-07-26 00:00:00+00:00,-81,386.27,147,UPLL,31287.87
2016-07-26 00:00:00+00:00,41,856.9,151,WHIR,-35132.9
2016-08-02 00:00:00+00:00,131,284.32,65,HPCL,-37245.92
2016-08-02 00:00:00+00:00,68,560.0,88,MAXI,-38080.0
2016-08-02 00:00:00+00:00,-41,853.4,151,WHIR,34989.4
2016-08-09 00:00:00+00:00,-59,570.5,12,AXBK,33659.5
2016-08-09 00:00:00+00:00,79,473.98,97,NAFL,-37444.42
2016-08-16 00:00:00+00:00,35,1016.01,21,BJFN,-35560.35
2016-08-16 00:00:00+00:00,13,2780.8,22,BJFS,-36150.4
2016-08-16 00:00:00+00:00,-123,256.1,39,CORF,31500.300000000003
2016-08-16 00:00:00+00:00,-303,173.19,80,JSTL,52476.57
2016-08-23 00:00:00+00:00,-96,334.8,91,MMFS,32140.800000000003
2016-08-30 00:00:00+00:00,-28,1262.55,128,SRTR,35351.4
2016-09-06 00:00:00+00:00,146,263.0,28,BRGR,-38398.0
2016-09-06 00:00:00+00:00,-77,558.0,138,TRCE,42966.0
2016-09-20 00:00:00+00:00,130,298.61,36,CNBK,-38819.3
2016-09-20 00:00:00+00:00,-210,152.65,44,DLF,32056.5
2016-09-20 00:00:00+00:00,535,74.1,49,FED,-39643.5
2016-09-20 00:00:00+00:00,-79,476.57,97,NAFL,37649.03
2016-09-20 00:00:00+00:00,280,138.4,115,PNBK,-38752.0
2016-09-27 00:00:00+00:00,7,5598.95,96,MRTI,-39192.65
2016-10-04 00:00:00+00:00,-196,236.6,35,CHLA,46373.6
2016-10-04 00:00:00+00:00,65,600.2,99,NATP,-39013.0
2016-10-04 00:00:00+00:00,309,124.5,119,RECM,-38470.5
2016-10-04 00:00:00+00:00,-2,17900.0,126,SHCM,35800.0
2016-10-18 00:00:00+00:00,-146,266.9,28,BRGR,38967.399999999994
2016-10-18 00:00:00+00:00,246,161.5,76,IOC,-39729.0
2016-10-18 00:00:00+00:00,-65,600.3,99,NATP,39019.5
2016-10-25 00:00:00+00:00,65,628.05,16,BBRM,-40823.25
2016-10-25 00:00:00+00:00,174,232.57,68,HZNC,-40467.18
2016-10-25 00:00:00+00:00,-68,555.0,88,MAXI,37740.0
2016-11-01 00:00:00+00:00,-296,135.55,40,CTBK,40122.8
2016-11-01 00:00:00+00:00,236,171.37,70,IGAS,-40443.32
2016-11-01 00:00:00+00:00,-21,1790.06,113,PIRA,37591.26
2016-11-01 00:00:00+00:00,35,1173.9,151,WHIR,-41086.5
2016-11-08 00:00:00+00:00,136,295.7,7,APSE,-40215.2
2016-11-08 00:00:00+00:00,-296,151.0,19,BION,44696.0
2016-11-08 00:00:00+00:00,-35,996.7,21,BJFN,34884.5
2016-11-08 00:00:00+00:00,77,506.45,23,BLKI,-38996.65
2016-11-15 00:00:00+00:00,-35,949.0,151,WHIR,33215.0
2016-11-22 00:00:00+00:00,104,328.47,9,ARTI,-34160.880000000005
2016-11-22 00:00:00+00:00,-7,4830.0,96,MRTI,33810.0
2016-11-22 00:00:00+00:00,76,446.95,130,SUTV,-33968.2
2016-11-29 00:00:00+00:00,17,2079.95,20,BJAT,-35359.149999999994
2016-11-29 00:00:00+00:00,-416,100.4,45,EDEL,41766.4
2016-11-29 00:00:00+00:00,-535,70.45,49,FED,37690.75
2016-11-29 00:00:00+00:00,-828,72.8,92,MNFL,60278.399999999994
2016-11-29 00:00:00+00:00,-76,464.7,130,SUTV,35317.2
2016-12-13 00:00:00+00:00,-65,508.0,16,BBRM,33020.0
2016-12-13 00:00:00+00:00,177,209.3,106,ONGC,-37046.1
2016-12-13 00:00:00+00:00,96,368.15,142,TVSM,-35342.399999999994
2016-12-13 00:00:00+00:00,-323,121.43,148,VGUA,39221.89
2016-12-20 00:00:00+00:00,-13,2746.95,22,BJFS,35710.35
2016-12-20 00:00:00+00:00,-280,124.9,115,PNBK,34972.0
2016-12-27 00:00:00+00:00,-150,281.0,47,ESCO,42150.0
2017-01-03 00:00:00+00:00,-17,1825.0,20,BJAT,31025.0
2017-01-03 00:00:00+00:00,-130,254.54,36,CNBK,33090.2
2017-01-03 00:00:00+00:00,282,124.0,118,PWFC,-34968.0
2017-01-17 00:00:00+00:00,535,70.35,98,NALU,-37637.25
2017-01-17 00:00:00+00:00,257,144.4,102,NMDC,-37110.8
2017-01-24 00:00:00+00:00,-136,287.0,7,APSE,39032.0
2017-01-24 00:00:00+00:00,88,417.27,135,TISC,-36719.759999999995
2017-01-31 00:00:00+00:00,287,135.28,51,GAIL,-38825.36
2017-01-31 00:00:00+00:00,596,64.1,123,SAIL,-38203.6
2017-02-07 00:00:00+00:00,114,333.8,39,CORF,-38053.200000000004
2017-02-21 00:00:00+00:00,185,206.45,110,PGRD,-38193.25
2017-02-21 00:00:00+00:00,-282,134.4,118,PWFC,37900.8
2017-02-28 00:00:00+00:00,617,60.71,3,ADEL,-37458.07
2017-02-28 00:00:00+00:00,-96,438.4,142,TVSM,42086.399999999994
2017-03-07 00:00:00+00:00,61,650.02,34,CESC,-39651.22
2017-03-07 00:00:00+00:00,52,734.05,130,SUTV,-38170.6
2017-03-14 00:00:00+00:00,-104,373.53,9,ARTI,38847.119999999995
2017-03-14 00:00:00+00:00,-177,194.6,106,ONGC,34444.2
2017-03-21 00:00:00+00:00,307,129.25,79,JNSP,-39679.75
2017-03-21 00:00:00+00:00,49,811.0,99,NATP,-39739.0
2017-03-28 00:00:00+00:00,-185,194.65,110,PGRD,36010.25
2017-04-11 00:00:00+00:00,-273,195.1,60,HALC,53262.299999999996
2017-04-11 00:00:00+00:00,-131,362.67,65,HPCL,47509.770000000004
2017-04-11 00:00:00+00:00,517,76.27,73,INDB,-39431.59
2017-04-11 00:00:00+00:00,-257,134.5,102,NMDC,34566.5
2017-04-11 00:00:00+00:00,181,222.55,137,TOPO,-40281.55
